,word1,word2,similarity,relatedness,euclidean_metric,cosine_metric,wu_palmer,leacock_chodorow
537,mężczyzna,mąż,4.71,8.43,0.34667110443115234,6.674581170082092,0.9090909090909092,1.8061799739838869
538,kość,kark,0.29,4.43,0.35761022567749023,6.7373646795749655,,
539,frustracja,złość,5.0,7.71,0.6434827446937561,8.165946006774902,0.7058823529411765,1.1072099696478683
540,rzeka,morze,1.29,6.43,0.5042968392372131,7.521438300609589,0.13333333333333333,1.2041199826559248
541,zadanie,praca,3.57,6.57,0.35166049003601074,6.703290939331055,0.18181818181818185,0.9610819339696304
542,klub,stowarzyszenie,6.0,7.57,0.3890073299407959,6.914238333702087,0.7272727272727273,1.3290587192642247
543,odzwierciedlenie,obraz,5.86,7.57,0.3010599613189697,6.4063575863838205,0.16666666666666666,0.8061799739838872
544,książę,król,4.0,8.71,0.6457129120826721,8.175484240055084,0.8,1.3290587192642247
545,śnieg,pogoda,1.14,6.57,0.5007840991020203,7.503919303417206,0.5714285714285714,1.3290587192642247
546,społeczeństwo,partia,0.0,5.14,0.2927972078323364,6.356653273105621,0.7272727272727273,1.3290587192642247
547,chłopiec,brat,2.86,7.0,0.3911091089248657,6.925902366638184,0.7272727272727273,1.3290587192642247
548,korzeń,trawa,0.14,6.71,0.35870397090911865,6.743608862161636,0.16666666666666666,1.1072099696478683
549,brew,oko,0.29,6.71,0.508949339389801,7.54454642534256,,
550,pieniądz,perła,0.43,3.57,0.230804443359375,5.972856879234314,0.2,1.1072099696478683
551,pieniądz,diament,0.43,4.43,0.26853764057159424,6.2087512761354455,0.15384615384615385,0.9610819339696304
552,pojazd,autobus,5.29,8.29,0.632737934589386,8.119641542434692,0.7692307692307693,1.3290587192642247
553,taksówka,autobus,1.43,6.71,0.6472110152244568,8.181877434253693,0.14285714285714285,0.8519374645445623
554,dom,stodoła,1.43,4.29,0.4064708948135376,7.0104849338531485,0.8,1.3290587192642247
555,palec,dłoń,1.14,7.86,0.737008273601532,8.544609248638151,0.25,1.1072099696478683
556,samochód,most,0.0,3.86,0.30407166481018066,6.424388438463211,0.4,0.9030899869919436
557,wysiłek,trudność,2.86,6.86,0.41702473163604736,7.0679113268852225,0.6666666666666666,1.505149978319906
558,fakt,spostrzeżenie,3.57,6.0,0.3694885969161987,6.804859936237335,0.25,1.0280287236002434
559,praca,zarządzanie,2.86,5.86,0.3171868324279785,6.502382606267929,0.125,0.9030899869919436
560,rak,choroba,3.86,7.86,0.5902323126792908,7.930806875228883,0.2222222222222222,1.3290587192642247
561,słowo,gazeta,0.71,5.57,0.22330904006958008,5.925150588154793,0.35294117647058826,0.8519374645445623
562,kompozytor,pisarz,1.43,6.57,0.6106960773468018,8.022846877574919,0.8235294117647058,1.3290587192642247
563,aktor,piosenkarz,1.57,6.29,0.7510943412780762,8.597850799560549,0.7368421052631579,1.2041199826559248
564,schronienie,szałas,5.43,7.14,0.3599462509155273,6.750693023204804,0.16666666666666666,0.9030899869919436
565,łazienka,kuchnia,0.71,7.14,0.6108139157295227,8.023370504379272,0.75,1.505149978319906
566,chata,domek,6.57,8.43,0.588222861289978,7.921656966209412,0.8571428571428571,1.505149978319906
567,drzwi,kuchnia,0.29,6.0,0.3285788297653198,6.569430679082871,0.2222222222222222,1.0280287236002434
568,wartość,wiara,0.86,4.43,0.2199479341506958,5.903667062520982,0.4444444444444444,1.1072099696478683
569,mądrość,inteligencja,5.0,8.14,0.4042507410049439,6.998334079980849,0.5,1.3290587192642247
570,ignorancja,inteligencja,0.57,4.29,0.3249328136444092,6.548042744398117,0.4444444444444444,1.2041199826559248
571,szczęście,traf,6.0,7.43,0.386088490486145,6.898003220558167,0.2857142857142857,1.1072099696478683
572,pomysł,plan,4.43,6.71,0.4698907136917114,7.347186952829361,0.6666666666666666,1.3290587192642247
573,nastrój,emocja,4.0,7.86,0.47006571292877203,7.348088324069978,0.8333333333333334,1.505149978319906
574,szczęście,spokój,2.14,6.14,0.4028046131134033,6.9904057681560525,0.2,1.1072099696478683
575,rozpacz,niedola,3.43,6.71,0.4932986497879028,7.466381192207336,0.18181818181818185,1.0280287236002434
576,logika,arytmetyka,2.0,6.29,0.6117898225784302,8.027706742286682,0.25,1.0280287236002434
577,zaprzeczenie,spowiedż,0.43,1.71,0.3347647190093994,6.605566889047622,0.25,1.0280287236002434
578,spór,krytyka,1.57,3.86,0.3586932420730591,6.743547022342683,0.25,1.0280287236002434
579,agresja,wrogość,4.71,7.86,0.5271213054656982,7.63376772403717,0.15384615384615385,1.0280287236002434
580,histeria,zamieszanie,3.0,4.86,0.3225386142730713,6.5339623391628265,0.18181818181818185,0.8519374645445623
581,chemia,teoria,0.71,5.0,0.3652640581130981,6.780935525894165,0.13333333333333333,0.8061799739838872
582,rozprawa,werdykt,0.29,7.43,0.3808708190917969,6.868874430656433,0.5714285714285714,1.0280287236002434
583,komfort,bezpieczeństwo,3.0,6.86,0.40119993686676025,6.9815967977046975,0.5,1.2041199826559248
584,pewność,ego,2.14,4.71,0.2086201906204224,5.830845609307289,,
585,wzrok,percepcja,3.0,6.71,0.4056862592697144,7.006193846464157,0.2857142857142857,1.1072099696478683
586,era,dekada,2.86,6.71,0.4324661493301392,7.150929272174835,0.18181818181818185,0.9030899869919436
587,biografia,fikcja,0.86,6.29,0.2927975654602051,6.3566552102565765,0.25,1.0280287236002434
588,dyskusja,spór,5.29,7.14,0.4881749153137207,7.44052454829216,0.25,1.0280287236002434
589,kod,symbol,3.43,5.71,0.3312463760375977,6.585037708282472,0.16666666666666666,1.3290587192642247
590,niebezpieczeństwo,choroba,0.43,4.71,0.2337909936904907,5.99178671836853,0.2857142857142857,1.2041199826559248
591,wypadek,katastrofa,6.86,8.14,0.5724507570266724,7.849131226539612,0.6666666666666666,1.505149978319906
592,podróż,wycieczka,6.57,8.71,0.5348889231681824,7.671401500701903,0.8571428571428571,1.505149978319906
593,aktywność,ruch,7.71,8.71,0.33911633491516113,6.6308727860450745,0.25,1.2041199826559248
594,plotka,wiadomość,3.71,6.29,0.2739123106002808,6.241772845387459,0.7692307692307693,1.3290587192642247
595,ojciec,bóg,2.71,5.0,0.3245851993560791,6.546000391244887,0.5,1.1072099696478683
596,akcja,przebieg,3.14,5.86,0.2374281883239746,6.014780625700951,0.9090909090909092,1.8061799739838869
597,gorączka,choroba,1.29,7.71,0.4170745611190796,7.068181037902832,0.2222222222222222,1.3290587192642247
598,lotnictwo,lot,0.0,8.71,0.4631067514419556,7.3121313750743875,0.16666666666666666,0.8519374645445623
599,gra,akcja,1.43,5.86,0.3552510738372803,6.7238749563694,0.15384615384615385,0.9610819339696304
600,cząsteczka,powietrze,0.29,5.29,0.3518508672714233,6.704384237527847,0.4444444444444444,1.1072099696478683
601,dom,państwo,1.29,1.71,0.23445534706115725,5.995991751551628,0.15384615384615385,1.0280287236002434
602,słowo,literatura,1.57,6.86,0.35739004611968994,6.736106127500534,0.26666666666666666,1.0280287236002434
603,dorosły,opiekun,3.0,4.29,0.3619765043258667,6.762256175279617,0.8,1.505149978319906
604,gazeta,informacja,1.57,8.0,0.2750281095504761,6.248609721660613,0.16666666666666666,0.9030899869919436
605,komunikacja,telewizja,0.86,6.43,0.2724102735519409,6.232558265328407,0.2222222222222222,0.9610819339696304
606,kuzyn,wuj,2.43,7.71,0.721598744392395,8.485229313373567,0.8333333333333334,1.505149978319906
607,autor,czytelnik,0.57,7.71,0.3156778812408447,6.493453532457353,0.6666666666666666,1.2041199826559248
608,facet,partner,5.29,7.57,0.3102250099182129,6.46108865737915,0.8,1.505149978319906
609,obszar,zakątek,4.0,5.43,0.3532314300537109,6.712305098772049,0.2857142857142857,1.2041199826559248
610,ballada,piosenka,5.57,8.14,0.754395604133606,8.610185384750366,0.7142857142857143,1.2041199826559248
611,ściana,dekoracja,0.0,5.43,0.44950711727142334,7.241162061691284,0.16666666666666666,1.505149978319906
612,słowo,strona,0.29,4.14,0.2682532072067261,6.207000017166138,0.2,1.1072099696478683
613,pielęgniarka,naukowiec,1.0,2.57,0.2863752841949463,6.317787915468216,0.25,1.0280287236002434
614,polityk,prezydent,4.71,8.43,0.452898383140564,7.258945256471634,0.875,1.505149978319906
615,prezydent,burmistrz,4.14,7.43,0.5207535624504089,7.602691054344177,0.875,1.505149978319906
616,książka,esej,3.0,5.71,0.7001085877418518,8.400434255599977,0.8333333333333334,1.505149978319906
617,mężczyzna,wojownik,2.57,6.71,0.3171771764755249,6.5023255348205575,0.8,1.505149978319906
618,artykuł,czasopismo,0.43,7.29,0.4530375003814697,7.259674072265625,0.5,1.0280287236002434
619,śniadanie,kolacja,0.86,8.57,0.8497516512870789,8.942942917346953,0.8571428571428571,1.505149978319906
620,tłum,parada,1.86,5.43,0.3249653577804565,6.548234224319457,0.2222222222222222,0.9610819339696304
621,przejście,korytarz,5.0,7.29,0.4267715215682984,7.120451331138611,0.25,1.0280287236002434
622,nauczyciel,rabin,2.14,5.57,0.33253931999206543,6.592589318752289,0.6666666666666666,1.2041199826559248
623,biodro,usta,0.57,4.0,0.27197110652923584,6.22986301779747,,
624,książka,artykuł,1.43,5.0,0.4682135581970215,7.338541895151137,0.8333333333333334,1.505149978319906
625,pokój,cela,3.0,4.43,0.3838980197906494,6.8857912719249725,0.75,1.505149978319906
626,kabina,budka,5.57,6.71,0.292969822883606,6.357695609331131,0.18181818181818185,1.2041199826559248
627,córka,dzieciak,3.86,6.0,0.2559162378311157,6.130639314651488,0.25,1.1072099696478683
628,kończyna,noga,6.14,9.14,0.6807893514633179,8.322234749794006,0.18181818181818185,0.9030899869919436
629,wątroba,płuco,1.14,7.14,0.6609773635864258,8.24010282754898,,
630,klasa,korytarz,0.43,5.0,0.2374640703201294,6.015007644891738,0.25,1.0280287236002434
631,góra,grań,2.43,7.43,0.3892513513565064,6.915593892335893,0.2857142857142857,1.1072099696478683
632,klatka,winda,1.0,5.29,0.4299091100692749,7.137264013290405,0.875,1.505149978319906
633,łóżko,kanapa,3.0,8.0,0.6295475363731384,8.105781078338621,0.9411764705882352,1.8061799739838869
634,ubranie,guzik,0.14,6.0,0.3484240770339966,6.684682220220567,0.16666666666666666,0.9610819339696304
635,ubranie,płaszcz,3.0,7.43,0.6165599226951599,8.048834502696991,0.2222222222222222,0.9610819339696304
636,nerka,organ,4.14,8.57,0.28899717330932617,6.333680003881455,0.2,0.9610819339696304
637,jabłko,sos,0.0,2.86,0.4575735330581665,7.283367961645126,0.42857142857142855,1.1072099696478683
638,kurczak,stek,1.0,5.29,0.4559323787689209,7.274806946516037,0.125,1.0280287236002434
639,samochód,szlauch,0.0,1.57,0.24406397342681885,6.056561395525932,0.18181818181818185,0.9030899869919436
640,tytoń,papieros,1.43,8.71,0.709872841835022,8.439247608184813,0.15384615384615385,0.9610819339696304
641,student,profesor,1.0,8.57,0.4721729755401611,7.358929067850112,0.5714285714285714,1.0280287236002434
642,niemowlę,córka,2.57,6.29,0.2791633605957031,6.273894906044006,0.6153846153846154,1.1072099696478683
643,fajka,cygaro,1.71,8.14,0.7535575628280641,8.607059121131897,0.8571428571428571,1.505149978319906
644,mleko,sok,1.43,7.0,0.6223006248474121,8.074109554290771,0.2222222222222222,1.1072099696478683
645,pudełko,cygaro,0.0,5.43,0.44274675846099854,7.20553919672966,0.2,1.0280287236002434
646,apartament,hotel,2.0,6.71,0.5833320617675781,7.899300158023834,0.3636363636363637,1.1072099696478683
647,filiżanka,rożek,0.0,0.86,0.2862138748168945,6.316808611154556,0.5,0.9030899869919436
648,koń,wół,1.57,7.57,0.5688134431838989,7.8322288393974295,0.7058823529411765,1.3290587192642247
649,gardło,nos,0.57,7.29,0.550613284111023,7.746662497520447,0.18181818181818185,1.1072099696478683
650,kość,ząb,2.0,5.43,0.539716899394989,7.694641053676605,0.2857142857142857,1.2041199826559248
651,kość,łokieć,0.57,6.43,0.4103713035583496,7.031773328781128,0.2857142857142857,1.1072099696478683
652,bekon,fasola,0.57,4.43,0.493769884109497,7.4687521159648895,0.125,0.8519374645445623
653,kubek,słoik,2.43,5.0,0.5826861262321472,7.896338105201721,0.875,1.505149978319906
654,dowód,fakt,4.29,7.29,0.4233964681625366,7.10231214761734,0.3333333333333333,1.2041199826559248
655,spotkanie,zobowiązanie,0.71,2.71,0.19050943851470947,5.713085979223251,0.2,1.0280287236002434
656,urodziny,rok,0.86,5.14,0.25531482696533203,6.126897111535072,0.5,1.2041199826559248
657,słowo,wskazówka,0.57,4.43,0.17629456520080564,5.619509853422642,0.18181818181818185,1.0280287236002434
658,autor,twórca,8.29,9.43,0.7242681384086609,8.49560022354126,1.0,2.0
659,atom,węgiel,1.86,7.29,0.4299184083938599,7.137313336133957,0.18181818181818185,0.9030899869919436
660,arcybiskup,biskup,4.86,9.0,0.9806918501853944,9.325797855854033,0.875,1.505149978319906
661,litera,akapit,1.29,5.57,0.4448682069778441,7.2167423367500305,0.15384615384615385,0.8519374645445623
662,strona,akapit,1.71,6.43,0.237870454788208,6.01757250726223,0.2,1.0280287236002434
663,wieża,kaplica,1.14,4.14,0.49267578125,7.463245391845702,0.8,1.3290587192642247
664,mięsień,kość,0.29,5.71,0.5070368051528931,7.535060346126556,0.3333333333333333,1.3290587192642247
665,mięsień,język,2.71,7.29,0.18046236038208008,5.6470511853694925,0.2857142857142857,1.1072099696478683
666,chłopiec,żołnierz,1.29,4.57,0.29385435581207275,6.363031268119812,0.8,1.505149978319906
667,brzuch,podbrzusze,5.14,8.29,0.8029659986495972,8.785359263420105,0.4,1.3290587192642247
668,chłopak,dziewczyna,1.71,8.29,0.9890552759170532,9.347338974475859,0.8,1.505149978319906
669,łóżko,krzesło,1.43,6.86,0.6028991937637329,7.988025248050691,0.875,1.505149978319906
670,ubranie,kurtka,3.29,8.14,0.7962056994438171,8.761684000492098,0.2222222222222222,0.9610819339696304
671,pistolet,nóż,0.86,5.57,0.4888194799423218,7.44378536939621,0.6,1.3290587192642247
672,puszka,metal,0.43,7.57,0.2757469415664673,6.2530116736888885,0.13333333333333333,0.8519374645445623
673,butelka,pojemnik,3.0,6.71,0.5326167345046997,7.660423815250398,0.6666666666666666,1.1072099696478683
674,kura,indyk,2.14,7.71,0.6600887179374695,8.236372768878939,0.10526315789473684,0.8061799739838872
675,mięso,chleb,0.43,5.86,0.5102890133857727,7.551180422306062,0.7692307692307693,1.3290587192642247
676,ramię,kość,0.57,5.86,0.2897827625274658,6.338435858488082,0.6666666666666666,1.3290587192642247
677,szyja,kręgosłup,2.71,7.43,0.4543789625167847,7.2666920721530905,0.18181818181818185,0.8519374645445623
678,jabłko,cytryna,1.71,7.43,0.5611302256584167,7.796309292316438,0.375,0.9030899869919436
679,udręka,żal,2.71,5.86,0.4038764238357544,6.996283084154129,0.2,1.2041199826559248
680,przydział,zadanie,3.43,6.14,0.26888465881347656,6.210887581110001,0.18181818181818185,0.9030899869919436
681,noc,świt,0.43,7.57,0.459396481513977,7.292861193418503,0.6666666666666666,1.505149978319906
682,obiad,zupa,2.29,7.43,0.6691983342170715,8.274421095848082,0.7142857142857143,1.2041199826559248
683,cielak,byk,4.71,7.86,0.43109357357025146,7.143597602844237,0.6666666666666666,1.505149978319906
684,śnieg,burza,0.29,5.29,0.3522289991378784,6.706554442644119,0.5714285714285714,1.3290587192642247
685,paznokieć,dłoń,1.14,6.86,0.489484429359436,7.447146028280258,0.5,1.505149978319906
686,pies,koń,0.86,7.57,0.4966402053833008,7.483173459768295,0.5,1.2041199826559248
687,ramię,szyja,0.29,6.86,0.4425946474075317,7.204734683036804,0.6,1.2041199826559248
688,piłka,rękawica,0.14,4.86,0.3011268377304077,6.406757980585097,0.3333333333333333,1.2041199826559248
689,grypa,gorączka,0.29,8.29,0.5584170818328857,7.783553898334503,0.16666666666666666,1.0280287236002434
690,opłata,pensja,2.14,4.86,0.40563738346099854,7.005926370620728,0.6,1.2041199826559248
691,nerw,mózg,0.86,8.14,0.4643222093582153,7.31842890381813,0.2222222222222222,0.9610819339696304
692,bestia,zwierzę,4.14,5.43,0.4267944097518921,7.12057501077652,0.8,1.505149978319906
693,obiad,kurczak,0.57,5.86,0.4297664165496826,7.1365003287792215,0.13333333333333333,1.0280287236002434
694,dziewczyna,pokojówka,2.71,5.0,0.4921852350234986,7.460773140192032,0.7272727272727273,1.3290587192642247
695,dziecko,chłopiec,5.14,8.71,0.552510142326355,7.755657434463501,0.9230769230769232,1.8061799739838869
696,alkohol,wino,4.0,9.14,0.4421459436416626,7.202361822128296,0.9090909090909092,1.8061799739838869
697,nos,usta,1.14,6.29,0.3724150657653809,6.82138055562973,0.6666666666666666,1.3290587192642247
698,ulica,samochód,0.0,7.29,0.24473440647125244,6.060770750045776,0.4,0.9030899869919436
699,dzwonek,drzwi,0.0,6.71,0.4021115303039551,6.986602395772934,0.2857142857142857,1.1072099696478683
700,pudełko,kapelusz,0.0,3.43,0.3684616088867188,6.799052506685258,0.2222222222222222,1.2041199826559248
701,wiara,wrażenie,0.86,2.57,0.19926941394805908,5.77024944126606,0.25,1.1072099696478683
702,uprzedzenie,opinia,2.43,6.57,0.2516791820526123,6.1042383313179025,0.2222222222222222,0.9610819339696304
703,uwaga,świadomość,3.43,6.0,0.28341758251190186,6.299818307161331,0.18181818181818185,0.9610819339696304
704,złość,nastrój,2.86,6.57,0.3772389888763428,6.848519444465637,0.6666666666666666,1.1072099696478683
705,elegancja,styl,5.86,8.14,0.35825562477111816,6.741049587726593,0.25,1.2041199826559248
706,piękno,wiek,0.14,2.57,0.1926950216293335,5.727384462952614,0.3333333333333333,1.2041199826559248
707,książka,motyw,0.0,3.0,0.28022027015686035,6.28034308552742,0.4615384615384616,1.0280287236002434
708,przyjaciółka,matka,1.43,5.0,0.4968588352203369,7.484269738197327,,
709,witamina,żelazo,1.29,5.0,0.5093145370483398,7.546356022357942,0.5714285714285714,1.2041199826559248
710,samochód,fabryka,0.0,6.71,0.35618948936462397,6.729243695735931,0.125,1.0280287236002434
711,pakt,warunek,2.57,6.14,0.2705557346343994,6.22116707265377,0.2,0.9030899869919436
712,rozdział,wybór,0.0,0.57,0.2365419864654541,6.009184420108795,0.2,0.9610819339696304
713,arytmetyka,rytm,0.0,0.14,0.2569155693054199,6.136852353811264,0.2857142857142857,1.1072099696478683
714,zwycięzca,obecność,0.0,0.0,0.19170320034027102,5.720898658037187,0.16666666666666666,0.9610819339696304
715,wiara,kwiat,0.0,0.43,0.1826870441436768,5.661716908216476,0.16666666666666666,0.9030899869919436
716,zwycięzca,cel,0.0,5.14,0.2307906150817871,5.972768217325211,0.2222222222222222,0.9610819339696304
717,sztuczka,rozmiar,0.0,0.0,0.1518845558166504,5.4564619436860085,0.4444444444444444,1.1072099696478683
718,wybór,styl,0.0,1.43,0.21457135677337646,5.8691828697919854,0.2222222222222222,1.0280287236002434
719,hymn,podbój,0.0,1.29,0.23562300205230716,6.003376841545105,0.13333333333333333,0.7647872888256622
720,wytrzymałość,zespół,0.0,0.0,0.1598360538482666,5.509901568293572,0.2857142857142857,1.2041199826559248
721,więzienie,wybór,0.0,1.29,0.16431927680969238,5.539892539381981,0.18181818181818185,0.8519374645445623
722,warunek,chłopiec,0.0,0.0,0.1824038028717041,5.659850537776947,0.2,1.0280287236002434
723,kwiat,wytrzymałość,0.0,0.86,0.14737844467163086,5.426037050783634,0.2,1.0280287236002434
724,luka,porozumienie,0.0,0.57,0.15890204906463626,5.5036407336592665,0.2222222222222222,1.0280287236002434
725,doktor,usposobienie,0.0,0.29,0.2135486602783203,5.862607359886169,0.2,0.9610819339696304
726,bractwo,drzwi,0.0,0.0,0.1666886806488037,5.555702447891235,0.16666666666666666,0.9030899869919436
727,zadanie,kobieta,0.0,1.29,0.18564987182617188,5.681209117174149,0.2222222222222222,1.0280287236002434
728,bractwo,baseball,0.0,0.43,0.20307767391204834,5.794981196522713,0.18181818181818185,0.9610819339696304
729,cent,rozmiar,0.0,0.43,0.2335023880004883,5.989959388971329,0.2,1.1072099696478683
730,obecność,drzwi,0.0,0.14,0.20115315914154053,5.782492458820343,0.18181818181818185,1.0280287236002434
731,mysz,zarząd,0.0,0.0,0.1332489252090454,5.329978913068771,0.15384615384615385,0.8061799739838872
732,zadanie,autostrada,0.0,0.0,0.16149795055389404,5.521031245589256,0.16666666666666666,0.8519374645445623
733,trunek,wiek,0.0,1.86,0.19432532787323,5.738034099340439,0.25,1.0280287236002434
734,zadanie,słoma,0.0,0.0,0.11871206760406496,5.230108592659236,0.2,0.9030899869919436
735,wyspa,zadanie,0.0,0.0,0.22146642208099365,5.913380458950996,0.2222222222222222,0.9610819339696304
736,noc,rozdział,0.0,0.0,0.27220046520233154,6.231270506978035,0.25,1.0280287236002434
737,zanieczyszczenie,prezydent,0.0,0.14,0.1293811798095703,5.303509719669818,0.18181818181818185,0.9030899869919436
738,pistolet,sztuczka,0.0,0.71,0.1969672441482544,5.755264461040497,0.18181818181818185,0.9030899869919436
739,kąpiel,sztuczka,0.0,0.14,0.2229368686676025,5.922774523496628,0.4444444444444444,1.1072099696478683
740,dieta,jabłko,0.57,3.86,0.3010058403015137,6.4060328900814065,0.16666666666666666,0.8519374645445623
741,cent,żona,0.0,0.0,0.121681809425354,5.250596888363361,0.14285714285714285,0.8519374645445623
742,rozdział,opowieść,1.86,5.43,0.3385424613952637,6.627541333436966,0.15384615384615385,0.9030899869919436
743,danie,żołądek,0.14,4.86,0.3008750677108765,6.4052487909793845,0.2857142857142857,1.1072099696478683
744,hymn,słoma,0.0,0.0,0.10585606098175047,5.140906032174827,0.15384615384615385,0.9030899869919436
745,dentysta,pułkownik,0.14,1.86,0.22525513172149655,5.937564000487328,0.5,0.9610819339696304
746,żona,słoma,0.0,0.0,0.12578272819519046,5.278816483914851,0.15384615384615385,0.8519374645445623
747,dziura,żona,0.0,0.0,0.1077951192855835,5.1544143818318835,0.16666666666666666,0.8519374645445623
748,uczeń,prezydent,0.14,0.29,0.2573175430297852,6.1393509805202475,0.6153846153846154,1.1072099696478683
749,kąpiel,żona,0.0,0.43,0.2167543172836304,5.883200988173485,0.18181818181818185,0.9030899869919436
750,ludzie,cent,0.0,1.29,0.1328034308133177,5.326933708388593,,
751,wzór,logarytm,1.86,5.29,0.36748743057250977,6.793538480997086,0.14285714285714285,0.8519374645445623
752,kobieta,futro,0.0,2.71,0.23870158195495605,6.022815406322478,0.2,0.9610819339696304
753,jabłko,słońce,0.0,2.0,0.30007612705230713,6.400456726551057,0.18181818181818185,0.8519374645445623
754,pistolet,świt,0.0,0.86,0.15584516525268555,5.483119711279869,0.2222222222222222,0.9610819339696304
755,posiłek,talia,0.0,1.57,0.190018892288208,5.709872841835022,0.18181818181818185,1.2041199826559248
756,aparat,prezydent,0.0,0.29,0.18512237071990967,5.67774198949337,0.13333333333333333,0.8061799739838872
757,trunek,grupa,0.0,0.0,0.12531280517578125,5.275587122887373,,
758,żołądek,żyła,0.29,2.0,0.4164488315582275,7.064792513847351,0.6,1.2041199826559248
759,pistolet,futro,0.0,0.0,0.2773059606552124,6.262548565864563,0.18181818181818185,1.0280287236002434
760,trener,baseball,0.14,5.86,0.31937873363494873,6.515333503484727,0.2222222222222222,0.9610819339696304
761,robotnik,kamera,0.0,0.29,0.1509495973587036,5.450157783925533,0.2,0.9030899869919436
762,pokład,mysz,0.0,1.43,0.17220795154571533,5.592420697212219,0.16666666666666666,0.8519374645445623
763,ryż,chłopiec,0.0,0.14,0.21526837348937988,5.873662158846855,0.15384615384615385,0.9610819339696304
764,ludzie,pistolet,0.0,1.0,0.16113440198918094,5.518597448382994,,
765,klif,ogon,0.0,0.0,0.22144591808319086,5.913248807191849,0.16666666666666666,0.9030899869919436
766,kostka,okno,0.0,0.0,0.2642843723297119,6.182517036795616,0.15384615384615385,0.9030899869919436
767,księżniczka,wyspa,0.0,0.0,0.2393149137496948,6.026683002710342,0.2222222222222222,0.9610819339696304
768,pojemnik,mysz,0.0,0.14,0.20322346687316892,5.795926451683044,0.14285714285714285,0.9030899869919436
769,wóz,kontener,0.57,2.29,0.4190858602523804,7.079062163829804,0.18181818181818185,1.0280287236002434
770,ludzie,balon,0.0,1.0,0.1848767508272653,5.6761271338037504,,
771,dolar,ludzie,0.0,1.29,0.22102862657847933,5.910580325102737,,
772,kąpiel,balon,0.0,0.0,0.2438269853591919,6.055073216557503,0.16666666666666666,0.8519374645445623
773,żołądek,sypialnia,0.0,0.0,0.2360645532608032,6.0061682760715485,0.2222222222222222,0.9610819339696304
774,rower,sypialnia,0.0,0.14,0.2613692283630371,6.164484918117522,0.15384615384615385,0.8519374645445623
775,kloc,kąpiel,0.0,0.0,0.17618513107299805,5.618785806000234,0.25,1.0280287236002434
776,miska,ogon,0.0,0.57,0.3884516954421997,6.91115140914917,0.15384615384615385,0.9030899869919436
777,iść,przyjść,5.29,8.57,0.37925362586975103,6.859818696975707,0.15384615384615385,1.1072099696478683
778,wziąć,ukraść,3.43,6.86,0.19993579387664795,5.774582698941232,0.625,1.0280287236002434
779,słuchać,słyszeć,6.43,9.0,0.5431705117225647,7.711193561553955,0.2857142857142857,1.1072099696478683
780,myśleć,racjonalizować,4.0,7.57,0.34324634075164795,6.654802411794663,0.25,1.1072099696478683
781,wystąpić,nastąpić,3.57,6.14,0.3810204267501831,6.869711577892304,0.2222222222222222,1.2041199826559248
782,zanikać,znikać,7.14,8.71,0.5654808878898621,7.816685140132903,0.16666666666666666,0.8519374645445623
783,mnożyć,dzielić,1.29,7.0,0.29971277713775635,6.398276835680008,0.5454545454545454,1.1072099696478683
784,nalegać,błagać,5.43,7.29,0.4844387769699097,7.421588748693466,0.14285714285714285,1.2041199826559248
785,zacząć,zapoczątkować,8.14,9.0,0.3984891176223755,6.966684460639954,0.6666666666666666,1.505149978319906
786,chronić,bronić,7.0,8.57,0.39896607398986816,6.969311088323593,0.2222222222222222,1.1072099696478683
787,zabić,zniszczyć,4.0,6.71,0.5068091750144958,7.533930242061615,0.6666666666666666,1.3290587192642247
788,stworzyć,zrobić,7.43,8.43,0.3795506954193115,6.861483305692673,0.9090909090909092,1.8061799739838869
789,akceptować,odrzucić,1.0,7.0,0.3822016716003418,6.876317411661147,0.2,0.9610819339696304
790,ignorować,unikać,4.86,5.71,0.38561081886291504,6.895341873168945,0.2222222222222222,1.0280287236002434
791,nieść,przynieść,5.71,7.86,0.4124370813369751,7.043017894029617,0.16666666666666666,0.8061799739838872
792,wyjść,wejść,1.0,6.86,0.4283559322357178,7.128947228193282,0.14285714285714285,1.1072099696478683
793,decydować,wybrać,5.43,7.71,0.31051576137542725,6.4628180861473075,0.2857142857142857,1.1072099696478683
794,przegrać,zawieść,3.0,6.0,0.3399190902709961,6.635530591011047,0.3636363636363637,0.9610819339696304
795,zachęcić,zniechęcić,0.57,7.0,0.6606826186180115,8.238866031169891,0.5,1.1072099696478683
796,osiągnąć,spełnić,3.86,6.86,0.30482912063598633,6.428916752338409,0.7692307692307693,1.3290587192642247
797,stworzyć,skonstruować,7.43,8.43,0.504368782043457,7.521796226501465,0.2,1.3290587192642247
798,słuchać,przestrzegać,2.57,4.57,0.26283133029937744,6.173534542322159,0.18181818181818185,1.0280287236002434
799,poinformować,zawiadomić,9.0,9.57,0.5980556011199951,7.966240644454956,0.9090909090909092,1.8061799739838869
800,otrzymywać,dać,1.0,6.57,0.3707364797592163,6.8119099736213675,0.2,1.0280287236002434
801,pożyczyć,błagać,0.86,2.86,0.2875217199325561,6.324741542339325,0.15384615384615385,0.9610819339696304
802,wziąć,otrzymać,2.43,5.86,0.3718031644821167,6.817929893732071,0.18181818181818185,1.1072099696478683
803,poradzić,polecić,5.57,7.57,0.2666972875595093,6.197410747408867,0.16666666666666666,0.9030899869919436
804,imitować,portretować,1.57,4.57,0.32861924171447754,6.569667756557465,0.7272727272727273,1.3290587192642247
